"Crash.ID","State","Month","Year","Crash.Type","Number.Fatalities","Bus.Involvement","Heavy.Rigid.Truck.Involvement","Articulated.Truck.Involvement","Speed.Limit","National.LGA.Name.2017","Christmas.Period","Easter.Period","Time.of.day"
20181256,"NSW",6,2018,"Single",1,"No","No","No","50","Bayside","No","No","Day"
20185045,"WA",6,2018,"Single",1,"No","No","No","110","Northam (S)","No","No","Day"
20182201,"Vic",6,2018,"Multiple",1,"No","No","No","100","Greater Shepparton (C)","No","No","Day"
20186027,"Tas",5,2018,"Single",1,"No","No","No","110","Meander Valley (M)","No","No","Night"
20185086,"WA",5,2018,"Multiple",1,"No","No","No","50","Joondalup (C)","No","No","Day"
20181314,"NSW",5,2018,"Single",1,"No","No","No","100","Coonamble","No","No","Day"
20181080,"NSW",5,2018,"Single",1,"No","Yes","No","40","Sydney","No","No","Day"
20182045,"Vic",5,2018,"Multiple",1,"Yes","No","No","50","Darebin (C)","No","No","Day"
20181312,"NSW",5,2018,"Single",1,"No","No","No","50","Shoalhaven","No","No","Night"
20182182,"Vic",5,2018,"Single",1,"No","No","No","80","Alpine (S)","No","No","Night"
20185109,"WA",5,2018,"Single",1,"No","No","No","110","Northam (S)","No","No","Day"
20187025,"NT",5,2018,"Single",1,"No","No","No","110","Litchfield (M)","No","No","Night"
20182053,"Vic",5,2018,"Multiple",1,"No","No","Yes","100","Moira (S)","No","No","Day"
20185074,"WA",5,2018,"Single",1,"No","No","No","110","Northam (S)","No","No","Night"
20182042,"Vic",5,2018,"Single",1,"No","No","No","40","Ballarat (C)","No","No","Day"
20188008,"ACT",5,2018,"Single",1,"No","No","No","60","Unincorporated ACT","No","No","Night"
20181180,"NSW",5,2018,"Multiple",1,"No","No","No","100","Snowy Monaro Regional","No","No","Day"
20187002,"NT",5,2018,"Single",1,"No","No","No","100","MacDonnell (R)","No","No","Day"
20181245,"NSW",5,2018,"Multiple",1,"No","Yes","No","60","Muswellbrook","No","No","Day"
20186005,"Tas",5,2018,"Multiple",1,"No","No","No","100","West Tamar (M)","No","No","Day"
20182144,"Vic",5,2018,"Multiple",1,"No","Yes","No","80","Yarra Ranges (S)","No","No","Day"
20181260,"NSW",5,2018,"Single",1,"No","No","Yes","100","Dubbo Regional","No","No","Day"
20181084,"NSW",5,2018,"Single",1,"No","No","No","100","Warrumbungle","No","No","Day"
20185080,"WA",5,2018,"Single",1,"No","No","No","60",NA,"No","No","Night"
20183221,"Qld",5,2018,"Multiple",1,"No","No","Yes","100","Scenic Rim (R)","No","No","Day"
20181014,"NSW",5,2018,"Multiple",1,"No","No","No","100","Snowy Valleys","No","No","Day"
20185120,"WA",5,2018,"Multiple",1,"No","No","No","70","Canning (C)","No","No","Day"
20182077,"Vic",5,2018,"Single",1,"No","No","Yes","100","South Gippsland (S)","No","No","Night"
20183153,"Qld",5,2018,"Single",1,"No","No","No","50","Central Highlands (R) (Qld)","No","No","Night"
20182024,"Vic",5,2018,"Single",1,"No","No","No","100","Mitchell (S)","No","No","Night"
20182108,"Vic",5,2018,"Single",1,"No","Yes","No","80","Maroondah (C)","No","No","Day"
20183166,"Qld",5,2018,"Single",1,"Yes","No","No","60","Brisbane (C)","No","No","Day"
20184037,"SA",5,2018,"Single",1,"No","No","No","100","Victor Harbor (C)","No","No","Day"
20183033,"Qld",5,2018,"Multiple",1,"No","No","No","60","Gold Coast (C)","No","No","Day"
20181041,"NSW",5,2018,"Single",1,"No","No","No","110","Goulburn Mulwaree","No","No","Day"
20183027,"Qld",5,2018,"Single",1,"No","No","No","100","Southern Downs (R)","No","No","Day"
20183138,"Qld",5,2018,"Multiple",1,"No","Yes","No","100","Gympie (R)","No","No","Day"
20185123,"WA",5,2018,"Single",1,"No","No","No","100","Quairading (S)","No","No","Night"
20184029,"SA",5,2018,"Multiple",1,"No","No","No","110","Flinders Ranges (DC)","No","No","Day"
20184060,"SA",5,2018,"Single",1,"No","No","No","100","Mount Remarkable (DC)","No","No","Day"
20185125,"WA",5,2018,"Single",1,"No","Yes","No","110","Dandaragan (S)","No","No","Day"
20185129,"WA",5,2018,"Multiple",1,"No","No","No","50",NA,"No","No","Day"
20182015,"Vic",5,2018,"Single",1,"No","No","No","60","Brimbank (C)","No","No","Day"
20185144,"WA",5,2018,"Single",1,"No","No","No","110","Wandering (S)","No","No","Day"
20182151,"Vic",5,2018,"Single",1,"No","No","No","60","Latrobe (C) (Vic.)","No","No","Day"
20183108,"Qld",5,2018,"Single",1,"No","No","No","110","Townsville (C)","No","No","Day"
20183193,"Qld",5,2018,"Multiple",1,"No","No","No","80","Brisbane (C)","No","No","Day"
20188002,"ACT",5,2018,"Multiple",1,"No","No","No","60","Unincorporated ACT","No","No","Night"
20187037,"NT",5,2018,"Multiple",1,"No","No","No","130","MacDonnell (R)","No","No","Day"
20183180,"Qld",5,2018,"Single",1,"No","No","No","100","Pormpuraaw (S)","No","No","Night"
20182179,"Vic",5,2018,"Single",1,"No","No","No","100","Mount Alexander (S)","No","No","Day"
20181266,"NSW",5,2018,"Single",1,"No","No","No","100","Mid-Western Regional","No","No","Night"
20181134,"NSW",5,2018,"Multiple",1,"No","Yes","No","60","Coffs Harbour","No","No","Day"
20182062,"Vic",5,2018,"Single",1,"No","No","No","80","Monash (C)","No","No","Night"
20181106,"NSW",5,2018,"Single",1,"No","No","No","50","Central Darling","No","No","Night"
20182001,"Vic",5,2018,"Single",1,"No","No","No","100","Greater Bendigo (C)","No","No","Night"
20185013,"WA",5,2018,"Single",1,"No","No","No","50",NA,"No","No","Day"
20184012,"SA",5,2018,"Multiple",1,"No","No","No","110","Naracoorte and Lucindale (DC)","No","No","Night"
20181317,"NSW",5,2018,"Single",1,"No","No","No","50","Cumberland","No","No","Night"
20181167,"NSW",5,2018,"Single",1,"No","No","No","60","Wollongong","No","No","Night"
20184052,"SA",5,2018,"Single",1,"No","No","No","60","Port Augusta (C)","No","No","Night"
20181154,"NSW",5,2018,"Single",1,"No","No","No","100","Bellingen","No","No","Night"
20182175,"Vic",5,2018,"Multiple",1,"No","No","No","60","Wellington (S)","No","No","Day"
20184045,"SA",5,2018,"Single",1,"No","No","No","10","Barossa (DC)","No","No","Night"
20183073,"Qld",5,2018,"Multiple",1,"No","Yes","No","70","Gold Coast (C)","No","No","Day"
20181193,"NSW",5,2018,"Multiple",1,"No","No","No","60","Cumberland","No","No","Night"
20181117,"NSW",5,2018,"Multiple",1,"No","No","No","50","Port Stephens","No","No","Day"
20182150,"Vic",5,2018,"Multiple",1,"No","No","No","80","Casey (C)","No","No","Night"
20185012,"WA",5,2018,"Single",1,"No","No","No","50","Fremantle (C)","No","No","Day"
20187038,"NT",5,2018,"Single",1,"No","No","No","100","Unincorporated NT","No","No","Night"
20182128,"Vic",5,2018,"Multiple",1,"No","Yes","No","100","Cardinia (S)","No","No","Day"
20182050,"Vic",5,2018,"Single",1,"No","No","No","80","Yarra Ranges (S)","No","No","Night"
20181216,"NSW",5,2018,"Single",1,"No","No","No","70","Hunters Hill","No","No","Day"
20183182,"Qld",5,2018,"Single",1,"No","No","No","100","Burdekin (S)","No","No","Night"
20181278,"NSW",5,2018,"Single",1,"No","No","No","100","Clarence Valley","No","No","Day"
20184054,"SA",5,2018,"Single",1,"No","No","No","80","Barossa (DC)","No","No","Night"
20181281,"NSW",5,2018,"Multiple",2,"No","No","No","100","Yass Valley","No","No","Day"
20187041,"NT",5,2018,"Single",1,"No","No","No","110","Victoria Daly (R)","No","No","Night"
20183003,"Qld",5,2018,"Single",1,"No","No","No","100","Western Downs (R)","No","No","Day"
20185135,"WA",5,2018,"Single",1,"No","No","No","60","Donnybrook-Balingup (S)","No","No","Night"
20181239,"NSW",5,2018,"Single",1,"Yes","No","No","60","Hornsby","No","No","Day"
20181101,"NSW",5,2018,"Single",1,"No","No","No","50","Willoughby","No","No","Night"
20183217,"Qld",5,2018,"Single",1,"No","No","Yes","80","Maranoa (R)","No","No","Day"
20182173,"Vic",5,2018,"Multiple",4,"No","No","No","80","Pyrenees (S)","No","No","Night"
20182051,"Vic",5,2018,"Multiple",1,"No","No","No","100","Baw Baw (S)","No","No","Day"
20181192,"NSW",5,2018,"Multiple",1,"No","No","No","100","Richmond Valley","No","No","Day"
20181027,"NSW",5,2018,"Single",1,"No","No","No","50","Dubbo Regional","No","No","Day"
20182114,"Vic",5,2018,"Single",1,"No","No","No","70","Melbourne (C)","No","No","Day"
20183195,"Qld",5,2018,"Single",1,"No","No","No","80","Bundaberg (R)","No","No","Night"
20185017,"WA",4,2018,"Single",1,"No","No","No",NA,"Murray (S)","No","No","Night"
20181186,"NSW",4,2018,"Multiple",1,"No","No","No","80","The Hills","No","No","Day"
20181249,"NSW",4,2018,"Multiple",1,"No","No","No","60","Ku-ring-gai","No","No","Day"
20183041,"Qld",4,2018,"Single",1,"No","No","No","80","Gold Coast (C)","No","No","Night"
20184046,"SA",4,2018,"Single",1,"No","No","No","110","Naracoorte and Lucindale (DC)","No","No","Day"
20181061,"NSW",4,2018,"Single",1,"No","No","No","100","Wollongong","No","No","Day"
20184069,"SA",4,2018,"Single",1,"No","No","No","100","Alexandrina (DC)","No","No","Day"
20185102,"WA",4,2018,"Multiple",1,"No","No","No","60","Cockburn (C)","No","No","Day"
20183047,"Qld",4,2018,"Single",2,"No","No","No","110","Goondiwindi (R)","No","No","Night"
20182058,"Vic",4,2018,"Multiple",1,"No","No","No","50","Whittlesea (C)","No","No","Day"
20185047,"WA",4,2018,"Single",1,"No","No","No","110","Gingin (S)","No","No","Day"
20185073,"WA",4,2018,"Multiple",1,"No","No","No","60","Mundaring (S)","No","No","Day"
20183042,"Qld",4,2018,"Single",1,"No","No","No","60","Somerset (R)","No","Yes","Night"
20182048,"Vic",4,2018,"Single",1,"No","No","No","60","Hume (C)","No","No","Day"
20181238,"NSW",4,2018,"Single",1,"No","No","No","100","Bourke","No","No","Day"
20185064,"WA",4,2018,"Single",1,"No","No","No","110","Greater Geraldton (C)","No","No","Day"
20183135,"Qld",4,2018,"Single",1,"No","No","No","60","Sunshine Coast (R)","No","No","Day"
20185042,"WA",4,2018,"Single",1,"No","No","No","110","Dundas (S)","No","No","Day"
20181100,"NSW",4,2018,"Single",1,"No","No","No","100","Glen Innes Severn","No","No","Night"
20181109,"NSW",4,2018,"Single",1,"No","No","No","50","Ku-ring-gai","No","No","Day"
20181301,"NSW",4,2018,"Multiple",1,"No","No","No","80","Snowy Monaro Regional","No","No","Day"
20181143,"NSW",4,2018,"Single",1,"No","No","No","100","Junee","No","No","Day"
20183002,"Qld",4,2018,"Single",1,"No","No","No","70","Ipswich (C)","No","No","Day"
20182006,"Vic",4,2018,"Single",1,"No","No","No","50","Brimbank (C)","No","No","Night"
20183098,"Qld",4,2018,"Multiple",1,"Yes","No","No","100","Central Highlands (R) (Qld)","No","No","Night"
20182197,"Vic",4,2018,"Single",1,"No","No","No","110","Benalla (RC)","No","No","Day"
20183016,"Qld",4,2018,"Single",1,"No","No","No","60","Scenic Rim (R)","No","No","Night"
20184019,"SA",4,2018,"Single",1,"No","Yes","No","110","Naracoorte and Lucindale (DC)","No","No","Day"
20188009,"ACT",4,2018,"Multiple",1,"No","No","No","80","Unincorporated ACT","No","No","Day"
20183006,"Qld",4,2018,"Single",1,"No","No","No","20","Brisbane (C)","No","No","Day"
20181040,"NSW",4,2018,"Multiple",1,"No","No","No","80","Blue Mountains","No","No","Day"
20181068,"NSW",4,2018,"Multiple",1,"No","No","Yes","60","Lismore","No","No","Day"
20187020,"NT",4,2018,"Single",1,"No","No","No","110","Barkly (R)","No","No","Day"
20181321,"NSW",4,2018,"Multiple",2,"No","No","No","100","Greater Hume","No","No","Night"
20187023,"NT",4,2018,"Single",1,"No","No","No","110","MacDonnell (R)","No","No","Night"
20183130,"Qld",4,2018,"Single",1,"No","No","No","60","Noosa (S)","No","No","Day"
20181172,"NSW",4,2018,"Single",1,"No","No","No","100","Yass Valley","No","No","Day"
20181065,"NSW",4,2018,"Single",1,"No","No","No","60","The Hills","No","No","Day"
20185066,"WA",4,2018,"Single",2,"No","No","No","110","Lake Grace (S)","No","No","Night"
20181248,"NSW",4,2018,"Single",1,"No","No","No","60","Ryde","No","No","Day"
20182011,"Vic",4,2018,"Multiple",2,"No","No","No","80","Knox (C)","No","No","Night"
20185040,"WA",4,2018,"Multiple",1,"No","No","No","80","Armadale (C)","No","No","Day"
20185117,"WA",4,2018,"Multiple",1,"No","No","No","110","Karratha (C)","No","No","Day"
20183222,"Qld",4,2018,"Single",1,"No","No","No","100","South Burnett (R)","No","No","Day"
20181020,"NSW",4,2018,"Single",2,"No","No","No","50","Port Stephens","No","No","Night"
20182052,"Vic",4,2018,"Multiple",1,"No","No","No","100","Colac-Otway (S)","No","No","Day"
20185082,"WA",4,2018,"Multiple",1,"No","No","No","100","Cockburn (C)","No","No","Night"
20181102,"NSW",4,2018,"Single",1,"No","No","Yes","100","Leeton","No","No","Day"
20184032,"SA",4,2018,"Multiple",1,"No","Yes","Yes","110","Loxton Waikerie (DC)","No","No","Night"
20181208,"NSW",4,2018,"Single",1,"No","No","No","50","Shoalhaven","No","No","Day"
20185023,"WA",4,2018,"Single",1,"No","No","No","50","Boddington (S)","No","No","Night"
20183176,"Qld",4,2018,"Single",1,"No","No","No","60","Cairns (R)","No","No","Day"
20184026,"SA",4,2018,"Multiple",1,"No","No","No","110","Unincorporated SA","No","No","Night"
20185063,"WA",4,2018,"Multiple",1,"No","No","No","110","Williams (S)","No","Yes","Day"
20181088,"NSW",4,2018,"Single",1,"No","No","No","50","Central Coast","No","No","Night"
20183183,"Qld",4,2018,"Multiple",1,"No","No","No","100","Lockyer Valley (R)","No","No","Day"
20181307,"NSW",4,2018,"Single",2,"No","No","No","50","Federation","No","No","Night"
20184003,"SA",4,2018,"Multiple",1,"No","No","No","100","Kangaroo Island (DC)","No","No","Day"
20183197,"Qld",4,2018,"Single",1,"No","No","No","100","Somerset (R)","No","No","Night"
20181069,"NSW",4,2018,"Multiple",1,"No","No","No","60","Lake Macquarie","No","No","Day"
20181063,"NSW",4,2018,"Single",1,"No","No","No","110","Penrith","No","No","Night"
20185039,"WA",4,2018,"Multiple",2,"No","No","Yes","110","Dandaragan (S)","No","No","Day"
20185141,"WA",4,2018,"Single",1,"No","No","No","100","Rockingham (C)","No","No","Night"
20182140,"Vic",4,2018,"Single",1,"No","No","No","80","Greater Dandenong (C)","No","No","Day"
20185026,"WA",4,2018,"Single",1,"No","No","No","110","Wongan-Ballidu (S)","No","No","Night"
20181087,"NSW",4,2018,"Multiple",1,"No","No","No","100","Narrabri","No","Yes","Night"
20186016,"Tas",4,2018,"Multiple",1,"No","No","No","50","Glenorchy (C)","No","No","Night"
20181081,"NSW",4,2018,"Single",1,"No","No","No","50","Georges River","No","No","Day"
20184068,"SA",4,2018,"Single",1,"No","No","No","60","Marion (C)","No","No","Night"
20185077,"WA",4,2018,"Multiple",1,"No","No","No","70","Canning (C)","No","No","Day"
20181141,"NSW",4,2018,"Multiple",1,"No","No","Yes","110","Murrumbidgee","No","No","Night"
20181199,"NSW",4,2018,"Single",1,"No","No","No","100","Bathurst Regional","No","No","Day"
20181047,"NSW",4,2018,"Multiple",1,"No","Yes","No","60","Hornsby","No","No","Night"
20182104,"Vic",4,2018,"Multiple",1,"No","No","Yes","100","Greater Bendigo (C)","No","No","Day"
20181007,"NSW",4,2018,"Multiple",1,"No","Yes","Yes","60","Canterbury-Bankstown","No","No","Night"
20183186,"Qld",4,2018,"Single",1,"No","No","No","80","Gold Coast (C)","No","No","Day"
20183177,"Qld",4,2018,"Single",1,"No","No","No","100","Central Highlands (R) (Qld)","No","No","Night"
20185019,"WA",4,2018,"Multiple",1,"No","No","No","70","Melville (C)","No","No","Night"
20181132,"NSW",4,2018,"Single",1,"No","No","No","100","Greater Hume","No","Yes","Day"
20185136,"WA",4,2018,"Multiple",1,"No","No","No","50","Kalamunda (C)","No","Yes","Day"
20187011,"NT",4,2018,"Single",1,"No","No","No","110","Victoria Daly (R)","No","Yes","Day"
20183198,"Qld",3,2018,"Multiple",2,"No","No","No","80","Logan (C)","No","No","Day"
20185069,"WA",3,2018,"Single",1,"No","No","No","100","Kwinana (C)","No","No","Night"
20185105,"WA",3,2018,"Single",1,"No","No","No","60","Fremantle (C)","No","No","Day"
20183163,"Qld",3,2018,"Multiple",1,"No","No","No","60","Logan (C)","No","No","Night"
20184075,"SA",3,2018,"Multiple",1,"No","Yes","No","60","Whyalla (C)","No","No","Day"
20183032,"Qld",3,2018,"Single",1,"No","No","No","100","Logan (C)","No","No","Night"
20182174,"Vic",3,2018,"Multiple",1,"No","No","No","50","Brimbank (C)","No","No","Day"
20182162,"Vic",3,2018,"Single",1,"No","No","No","60","Greater Geelong (C)","No","No","Night"
20185110,"WA",3,2018,"Single",1,"No","No","No","50","Rockingham (C)","No","No","Day"
20181219,"NSW",3,2018,"Multiple",1,"No","No","No","100","Ballina","No","No","Day"
20181229,"NSW",3,2018,"Multiple",1,"No","Yes","No","50","Sydney","No","No","Day"
20184040,"SA",3,2018,"Multiple",1,"No","No","No","110","Loxton Waikerie (DC)","No","No","Day"
20182034,"Vic",3,2018,"Single",1,"No","No","No","70","Manningham (C)","No","No","Day"
20181181,"NSW",3,2018,"Multiple",1,"Yes","No","No","110","Bland","No","No","Day"
20182089,"Vic",3,2018,"Multiple",1,"No","No","No","100","Campaspe (S)","No","No","Day"
20183014,"Qld",3,2018,"Multiple",1,"No","No","No","100","Rockhampton (R)","No","No","Night"
20182064,"Vic",3,2018,"Single",1,"No","No","No","100","Indigo (S)","No","No","Day"
20183097,"Qld",3,2018,"Multiple",1,"No","No","No","100","Gympie (R)","No","No","Day"
20182007,"Vic",3,2018,"Single",1,"No","No","No","100","Gannawarra (S)","No","No","Night"
20186008,"Tas",3,2018,"Single",1,"No","No","No","100","Launceston (C)","No","No","Day"
20182057,"Vic",3,2018,"Single",1,"No","No","No","100","Swan Hill (RC)","No","No","Day"
20185088,"WA",3,2018,"Multiple",1,"No","No","No","90","Nannup (S)","No","No","Day"
20183181,"Qld",3,2018,"Multiple",1,"No","No","Yes","100","Cloncurry (S)","No","Yes","Day"
20185060,"WA",3,2018,"Single",1,"No","No","No","80","Busselton (C)","No","No","Night"
20184070,"SA",3,2018,"Multiple",1,"No","No","No","60","Murray Bridge (RC)","No","No","Day"
20183169,"Qld",3,2018,"Multiple",1,"No","No","No","70","Brisbane (C)","No","Yes","Night"
20184011,"SA",3,2018,"Single",1,"No","No","No","100","Mount Remarkable (DC)","No","No","Night"
20181174,"NSW",3,2018,"Multiple",1,"No","No","No","60","Campbelltown","No","Yes","Night"
20182039,"Vic",3,2018,"Multiple",1,"No","No","No","60","Boroondara (C)","No","No","Day"
20184041,"SA",3,2018,"Multiple",1,"No","No","No","60","Tea Tree Gully (C)","No","No","Night"
20184039,"SA",3,2018,"Multiple",1,"No","No","Yes","60","Burnside (C)","No","Yes","Day"
20182091,"Vic",3,2018,"Single",1,"No","No","No","60","Nillumbik (S)","No","No","Day"
20181212,"NSW",3,2018,"Single",1,"No","No","No","50","Bayside","No","No","Night"
20181078,"NSW",3,2018,"Single",1,"No","No","No","80","Mid-Coast","No","No","Day"
20183005,"Qld",3,2018,"Multiple",1,"No","Yes","No","90","Scenic Rim (R)","No","No","Day"
20181223,"NSW",3,2018,"Single",1,"No","No","No","80","Snowy Valleys","No","No","Day"
20182085,"Vic",3,2018,"Multiple",1,"No","No","Yes","100","Surf Coast (S)","No","No","Day"
20183119,"Qld",3,2018,"Multiple",1,"No","No","No","60","Toowoomba (R)","No","No","Day"
20185071,"WA",3,2018,"Multiple",1,"No","No","No","70",NA,"No","No","Night"
20185107,"WA",3,2018,"Single",1,"No","No","No","80","Dardanup (S)","No","No","Night"
20183223,"Qld",3,2018,"Single",1,"No","No","No","110","Mount Isa (C)","No","No","Day"
20183064,"Qld",3,2018,"Multiple",1,"No","No","No","60","Brisbane (C)","No","No","Day"
20183074,"Qld",3,2018,"Multiple",1,"No","No","No","80","Moreton Bay (R)","No","No","Day"
20183122,"Qld",3,2018,"Multiple",1,"No","No","No","70","Redland (C)","No","No","Night"
20184018,"SA",3,2018,"Single",1,"No","No","No","110","The Coorong (DC)","No","No","Day"
20183079,"Qld",3,2018,"Single",2,"No","No","No","100","Western Downs (R)","No","No","Night"
20187012,"NT",3,2018,"Multiple",2,"No","No","No","80","Litchfield (M)","No","No","Day"
20181316,"NSW",3,2018,"Multiple",1,"No","No","No","70","Shellharbour","No","No","Night"
20182169,"Vic",3,2018,"Multiple",1,"No","No","No","110","Melton (C)","No","No","Day"
20181152,"NSW",3,2018,"Single",1,"No","No","No","100","Dubbo Regional","No","No","Night"
20184023,"SA",3,2018,"Single",1,"No","No","No","50","Wattle Range (DC)","No","No","Day"
